series_id,source_file,total_length,annotation_type,anomaly_end_index,last_anomalous_index,post_anomaly_suffix_len,num_anomalous_points,notes
GP711MarkerLFM5z3,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/129_UCR_Anomaly_GP711MarkerLFM5z3_5000_5948_5993.txt,12000,filename_anomaly_interval,5993,,6007,45,anomaly_end_index_from_filename
GP711MarkerLFM5z4,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.txt,12000,filename_anomaly_interval,6645,,5355,118,anomaly_end_index_from_filename
GP711MarkerLFM5z5,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.txt,12000,filename_anomaly_interval,8716,,3284,104,anomaly_end_index_from_filename
InternalBleeding10,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.txt,7501,filename_anomaly_interval,4556,,2945,30,anomaly_end_index_from_filename
InternalBleeding14,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.txt,7501,filename_anomaly_interval,5634,,1867,27,anomaly_end_index_from_filename
InternalBleeding15,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.txt,7601,filename_anomaly_interval,5854,,1747,170,anomaly_end_index_from_filename
InternalBleeding16,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.txt,7501,filename_anomaly_interval,4199,,3302,12,anomaly_end_index_from_filename
InternalBleeding17,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/136_UCR_Anomaly_InternalBleeding17_1600_3198_3309.txt,7500,filename_anomaly_interval,3309,,4191,111,anomaly_end_index_from_filename
InternalBleeding18,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.txt,7500,filename_anomaly_interval,4587,,2913,102,anomaly_end_index_from_filename
InternalBleeding19,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.txt,7500,filename_anomaly_interval,4197,,3303,10,anomaly_end_index_from_filename
InternalBleeding20,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.txt,7500,filename_anomaly_interval,5919,,1581,160,anomaly_end_index_from_filename
InternalBleeding4,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt,7321,filename_anomaly_interval,5033,,2288,358,anomaly_end_index_from_filename
InternalBleeding5,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.txt,7415,filename_anomaly_interval,6370,,1045,170,anomaly_end_index_from_filename
InternalBleeding6,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/142_UCR_Anomaly_InternalBleeding6_1500_3474_3629.txt,7654,filename_anomaly_interval,3629,,4025,155,anomaly_end_index_from_filename
InternalBleeding8,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.txt,7501,filename_anomaly_interval,5974,,1527,109,anomaly_end_index_from_filename
InternalBleeding9,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/144_UCR_Anomaly_InternalBleeding9_4200_6599_6681.txt,7501,filename_anomaly_interval,6681,,820,82,anomaly_end_index_from_filename
Lab2Cmac011215EPG1,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/145_UCR_Anomaly_Lab2Cmac011215EPG1_5000_17210_17260.txt,30001,filename_anomaly_interval,17260,,12741,50,anomaly_end_index_from_filename
Lab2Cmac011215EPG2,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932.txt,29950,filename_anomaly_interval,27932,,2018,70,anomaly_end_index_from_filename
Lab2Cmac011215EPG3,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/147_UCR_Anomaly_Lab2Cmac011215EPG3_5000_16390_16420.txt,29950,filename_anomaly_interval,16420,,13530,30,anomaly_end_index_from_filename
Lab2Cmac011215EPG4,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.txt,30066,filename_anomaly_interval,17520,,12546,130,anomaly_end_index_from_filename
Lab2Cmac011215EPG5,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.txt,29826,filename_anomaly_interval,17520,,12306,130,anomaly_end_index_from_filename
Lab2Cmac011215EPG6,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.txt,29859,filename_anomaly_interval,12420,,17439,230,anomaly_end_index_from_filename
MesoplodonDensirostris,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.txt,24667,filename_anomaly_interval,19440,,5227,160,anomaly_end_index_from_filename
PowerDemand1,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.txt,29931,filename_anomaly_interval,18821,,11110,336,anomaly_end_index_from_filename
PowerDemand2,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/153_UCR_Anomaly_PowerDemand2_14000_23357_23717.txt,29931,filename_anomaly_interval,23717,,6214,360,anomaly_end_index_from_filename
PowerDemand3,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/154_UCR_Anomaly_PowerDemand3_16000_23405_23477.txt,29931,filename_anomaly_interval,23477,,6454,72,anomaly_end_index_from_filename
PowerDemand4,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/155_UCR_Anomaly_PowerDemand4_18000_24005_24077.txt,29931,filename_anomaly_interval,24077,,5854,72,anomaly_end_index_from_filename
TkeepFifthMARS,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.txt,11334,filename_anomaly_interval,6085,,5249,97,anomaly_end_index_from_filename
TkeepFirstMARS,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.txt,11406,filename_anomaly_interval,5380,,6026,15,anomaly_end_index_from_filename
TkeepForthMARS,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.txt,11308,filename_anomaly_interval,6085,,5223,97,anomaly_end_index_from_filename
TkeepSecondMARS,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.txt,11388,filename_anomaly_interval,9340,,2048,10,anomaly_end_index_from_filename
TkeepThirdMARS,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809.txt,11308,filename_anomaly_interval,4809,,6499,98,anomaly_end_index_from_filename
WalkingAceleration1,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.txt,6684,filename_anomaly_interval,2995,,3689,231,anomaly_end_index_from_filename
WalkingAceleration5,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.txt,6684,filename_anomaly_interval,5979,,705,59,anomaly_end_index_from_filename
apneaecg2,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/163_UCR_Anomaly_apneaecg2_10000_20950_21100.txt,38501,filename_anomaly_interval,21100,,17401,150,anomaly_end_index_from_filename
apneaecg3,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/164_UCR_Anomaly_apneaecg3_5000_11111_11211.txt,38379,filename_anomaly_interval,11211,,27168,100,anomaly_end_index_from_filename
apneaecg4,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/165_UCR_Anomaly_apneaecg4_6000_16000_16100.txt,38269,filename_anomaly_interval,16100,,22169,100,anomaly_end_index_from_filename
apneaecg,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/166_UCR_Anomaly_apneaecg_10000_12240_12308.txt,38501,filename_anomaly_interval,12308,,26193,68,anomaly_end_index_from_filename
gait1,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/167_UCR_Anomaly_gait1_20000_38500_38800.txt,65000,filename_anomaly_interval,38800,,26200,300,anomaly_end_index_from_filename
gait2,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/168_UCR_Anomaly_gait2_22000_46500_46800.txt,65000,filename_anomaly_interval,46800,,18200,300,anomaly_end_index_from_filename
gait3,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/169_UCR_Anomaly_gait3_24500_59900_60500.txt,65000,filename_anomaly_interval,60500,,4500,600,anomaly_end_index_from_filename
gaitHunt1,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.txt,64000,filename_anomaly_interval,33180,,30820,110,anomaly_end_index_from_filename
gaitHunt2,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/171_UCR_Anomaly_gaitHunt2_18500_31200_31850.txt,64000,filename_anomaly_interval,31850,,32150,650,anomaly_end_index_from_filename
gaitHunt3,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.txt,64000,filename_anomaly_interval,39200,,24800,800,anomaly_end_index_from_filename
insectEPG1,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/173_UCR_Anomaly_insectEPG1_3000_7000_7030.txt,10001,filename_anomaly_interval,7030,,2971,30,anomaly_end_index_from_filename
insectEPG2,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/174_UCR_Anomaly_insectEPG2_3700_8000_8025.txt,9998,filename_anomaly_interval,8025,,1973,25,anomaly_end_index_from_filename
insectEPG3,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/175_UCR_Anomaly_insectEPG3_5200_7000_7050.txt,9998,filename_anomaly_interval,7050,,2948,50,anomaly_end_index_from_filename
insectEPG4,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/176_UCR_Anomaly_insectEPG4_1300_6508_6558.txt,9998,filename_anomaly_interval,6558,,3440,50,anomaly_end_index_from_filename
insectEPG5,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/177_UCR_Anomaly_insectEPG5_3200_8500_8501.txt,10028,filename_anomaly_interval,8501,,1527,1,anomaly_end_index_from_filename
ltstdbs30791AI,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.txt,56123,filename_anomaly_interval,52800,,3323,200,anomaly_end_index_from_filename
ltstdbs30791AS,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.txt,55000,filename_anomaly_interval,52800,,2200,200,anomaly_end_index_from_filename
ltstdbs30791ES,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.txt,55000,filename_anomaly_interval,52800,,2200,200,anomaly_end_index_from_filename
park3m,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/181_UCR_Anomaly_park3m_60000_72150_72495.txt,90000,filename_anomaly_interval,72495,,17505,345,anomaly_end_index_from_filename
qtdbSel1005V,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800.txt,36001,filename_anomaly_interval,12800,,23201,400,anomaly_end_index_from_filename
qtdbSel100MLII,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.txt,30000,filename_anomaly_interval,13800,,16200,400,anomaly_end_index_from_filename
resperation10,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/184_UCR_Anomaly_resperation10_48000_130700_131880.txt,195000,filename_anomaly_interval,131880,,63120,1180,anomaly_end_index_from_filename
resperation11,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/185_UCR_Anomaly_resperation11_58000_110800_110801.txt,195000,filename_anomaly_interval,110801,,84199,1,anomaly_end_index_from_filename
resperation1,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/186_UCR_Anomaly_resperation1_100000_110260_110412.txt,200000,filename_anomaly_interval,110412,,89588,152,anomaly_end_index_from_filename
resperation2,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/187_UCR_Anomaly_resperation2_30000_168250_168250.txt,200051,filename_anomaly_interval,168250,,31801,0,anomaly_end_index_from_filename
resperation2,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/188_UCR_Anomaly_resperation2_30000_168250_168251.txt,190050,filename_anomaly_interval,168251,,21799,1,anomaly_end_index_from_filename
resperation3,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/189_UCR_Anomaly_resperation3_45000_158250_158251.txt,190100,filename_anomaly_interval,158251,,31849,1,anomaly_end_index_from_filename
resperation4,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/190_UCR_Anomaly_resperation4_70000_128430_128431.txt,195250,filename_anomaly_interval,128431,,66819,1,anomaly_end_index_from_filename
resperation9,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/191_UCR_Anomaly_resperation9_38000_143411_143511.txt,195000,filename_anomaly_interval,143511,,51489,100,anomaly_end_index_from_filename
s20101mML2,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/192_UCR_Anomaly_s20101mML2_12000_35774_35874.txt,40000,filename_anomaly_interval,35874,,4126,100,anomaly_end_index_from_filename
s20101m,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/193_UCR_Anomaly_s20101m_10000_35774_35874.txt,40000,filename_anomaly_interval,35874,,4126,100,anomaly_end_index_from_filename
sddb49,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/194_UCR_Anomaly_sddb49_20000_67950_68200.txt,80000,filename_anomaly_interval,68200,,11800,250,anomaly_end_index_from_filename
sel840mECG1,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/195_UCR_Anomaly_sel840mECG1_17000_51370_51740.txt,60000,filename_anomaly_interval,51740,,8260,370,anomaly_end_index_from_filename
sel840mECG2,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/196_UCR_Anomaly_sel840mECG2_20000_49370_49740.txt,57001,filename_anomaly_interval,49740,,7261,370,anomaly_end_index_from_filename
